ChannelName,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,is_safety_related,compound_score,sentiment
Atlanta News First ,"It’s no easy task to navigate through Atlanta’s airport to find your rideshare pick-up spot.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-11-23T00:43:22.000Z,22.0,0.0,0.0,2090.0,True,0.6697,positive
FREAK NASTY BlackTaboo ATLANTA (deleted@47k),"I’m in Atlanta doing uber and Lyft right now. Who’s trying to redo this today? Fulton county, Clayton county, Cobb county, dekalb county only  https://t.co/QLetWrG4LL",2024-11-18T17:13:12.000Z,112.0,14.0,1.0,0.0,True,0.0,neutral
YOUR MOTORSPORT TV-CHANNEL,"Sebring Thriller! 😍

🇩🇪 Mit elf Rennen voller Spannung und Action war das Jahr 2024 ein voller Erfolg für die IMSA WeatherTech SportsCar Championship. Von Daytona bis Road Atlanta, die Fahrer und Teams rund um die GTP-, LMP2- und GTD-Boliden boten jedes Wochenende aufs Neue tolles Racing für die Fans an der Rennstrecke und an den TV-Geräten. In Sebring kam es zum wohl spektakulärsten Zieleinlauf des Jahres, als sich Sebastien Bourdais (Cadillac) und Louis Deletraz (Acura) über mehrere Runden ein irres Duell lieferten. Wer über den Winter die IMSA-Rennen Revue passieren lassen will, findet in unserer App die Wiederholungen und Zusammenfassungen des Jahres 2024 auf Abruf bereit.

🇬🇧 The 2024 IMSA WeatherTech SportsCar Championship delivered an unforgettable season packed with action and excitement across its 11-race calendar. From the iconic Rolex 24 at Daytona to the dramatic finale at Road Atlanta’s Petit Le Mans, teams and drivers across all categories consistently showcased thrilling competition, captivating fans both trackside and on television. One of the standout moments of the season occurred at Sebring, where a breathtaking battle unfolded between Sebastien Bourdais and Louis Deletraz. Over several laps, the two drivers engaged in a nail-biting duel, culminating in one of the most spectacular finishes of the year. Fans can relive the excitement of the 2024 season with full race replays and highlights available on our app.

#imsa #wec #sebring #lmdh #gtp #cadillac #acura #racing #motorsport",2024-11-18T15:25:38.000Z,7200.0,0.0,29.0,30474.0,True,-0.8955,negative
9NEWS,"They may not be the most talented, but the Broncos just may have proved they are one of the league’s most mentally tough teams.

Hangover? That’s for the weak. Not for a team led by Bo Nix, a remarkably strong-willed rookie quarterback. The Broncos bounced back from their devastating loss last week at Kansas City to whip the Atlanta Falcons, 38-6 in an NFL cross-conference game played on a spectacular mid-November Sunday afternoon at Empower Field at Mile High.

Coming off a blocked, close-range feld goal on the final play that turned 17-16 victory into 16-14 defeat, the Broncos could have gone either way Sunday against Atlanta.

Let that excruciating setback linger to the point the team lost momentum.

Or play inspired from knowing they had outplayed the two-time defending and then undefeated Chiefs, and deserved to win.

“It still gets back to the players, the makeup,'' said Broncos' head coach Sean Payton. ""It gets back to the things we keep talking about: The grit, the toughness. It’s a team that’s different than a year ago in that it has that. Their response was really good.”

Nix said it took no time at all to move on from last week's heartbreak.

""At the end of the game, you could have lined us all up and we could have played another four-quarter game against another team,'' Nix said about the 16-14 loss to Kansas City last week. ""We wanted to go right back into the fire. When you lose a game like that you feel like, man, that one was stolen from us but I want to get right back on the field and go out there and play a game,

""That's how we felt this week. We had a great week of practice. Our preparation was phenomenal. Offense, defense, special teams we prepared like crazy. We fixed our mistakes that we wanted fixed. We came out and played with great effort, great intensity, great love for the guys around you.

The more Nix spoke as he answered the question, the more you could sense his intensity. He is the leader of his team and his personality and uber focus on winning a football game means he is leading the proper way.

""He's a special dude,'' said left tackle Garett Bolles. ""He's relentless, he's smart, he's disciplined. That's what you want as a quarterback. And when you that type of guy back there and us up five up front giving him time to throw the ball, he's unbelievable. He can deliver the rock to our playmakers. We go as far as he's playing. If he keeps playing like that, we're a tough team to beat.""

Read more: https://www.9news.com/article/sports/nfl/denver-broncos/mike-klis/denver-broncos-versus-atlanta-falcons-nfl-game-story/73-0ba6d37c-6f28-48af-9332-c6eadca6281c

More local videos here: https://bit.ly/2Pa0d1l
Subscribe to NEXT: http://bit.ly/2eP1GwI

Stay connected:
9NEWS Website: http://www.9news.com/
Facebook: https://www.facebook.com/ilike9news
Twitter: https://twitter.com/9NEWS
Instagram: https://www.instagram.com/9newsdenver/
Download the 9NEWS App: https://www.9news.com/appredirect/
Sign up for the 9NEWSLETTER: https://www.9news.com/email

9NEWS (KUSA) is located in Denver, Colorado.",2024-11-18T01:46:18.000Z,18.0,0.0,0.0,1177.0,True,0.9911,positive
9NEWS,"""The dude should be in conversations for Rookie of the Year."" 🗣 Courtland Sutton had high praise for QB Bo Nix after the Broncos win over the Falcons today.

They may not be the most talented, but the Broncos just may have proved they are one of the league’s most mentally tough teams.

Hangover? That’s for the weak. Not for a team led by Bo Nix, a remarkably strong-willed rookie quarterback. The Broncos bounced back from their devastating loss last week at Kansas City to whip the Atlanta Falcons, 38-6 in an NFL cross-conference game played on a spectacular mid-November Sunday afternoon at Empower Field at Mile High.

Coming off a blocked, close-range feld goal on the final play that turned 17-16 victory into 16-14 defeat, the Broncos could have gone either way Sunday against Atlanta.

Let that excruciating setback linger to the point the team lost momentum.

Or play inspired from knowing they had outplayed the two-time defending and then undefeated Chiefs, and deserved to win.

“It still gets back to the players, the makeup,'' said Broncos' head coach Sean Payton. ""It gets back to the things we keep talking about: The grit, the toughness. It’s a team that’s different than a year ago in that it has that. Their response was really good.”

Nix said it took no time at all to move on from last week's heartbreak.

""At the end of the game, you could have lined us all up and we could have played another four-quarter game against another team,'' Nix said about the 16-14 loss to Kansas City last week. ""We wanted to go right back into the fire. When you lose a game like that you feel like, man, that one was stolen from us but I want to get right back on the field and go out there and play a game,

""That's how we felt this week. We had a great week of practice. Our preparation was phenomenal. Offense, defense, special teams we prepared like crazy. We fixed our mistakes that we wanted fixed. We came out and played with great effort, great intensity, great love for the guys around you.

The more Nix spoke as he answered the question, the more you could sense his intensity. He is the leader of his team and his personality and uber focus on winning a football game means he is leading the proper way.

""He's a special dude,'' said left tackle Garett Bolles. ""He's relentless, he's smart, he's disciplined. That's what you want as a quarterback. And when you that type of guy back there and us up five up front giving him time to throw the ball, he's unbelievable. He can deliver the rock to our playmakers. We go as far as he's playing. If he keeps playing like that, we're a tough team to beat.""

Read more: https://www.9news.com/article/sports/nfl/denver-broncos/mike-klis/denver-broncos-versus-atlanta-falcons-nfl-game-story/73-0ba6d37c-6f28-48af-9332-c6eadca6281c


More local videos here: https://bit.ly/2Pa0d1l
Subscribe to NEXT: http://bit.ly/2eP1GwI

Stay connected:
9NEWS Website: http://www.9news.com/
Facebook: https://www.facebook.com/ilike9news
Twitter: https://twitter.com/9NEWS
Instagram: https://www.instagram.com/9newsdenver/
Download the 9NEWS App: https://www.9news.com/appredirect/
Sign up for the 9NEWSLETTER: https://www.9news.com/email

9NEWS (KUSA) is located in Denver, Colorado.",2024-11-18T01:44:53.000Z,21.0,0.0,0.0,1122.0,True,0.9926,positive
9NEWS,"The Denver D had an impressive game, holding the Falcons to just 6 points with 4 sacks 😤 Here's what Nik Bonitto had to say after the win.

They may not be the most talented, but the Broncos just may have proved they are one of the league’s most mentally tough teams.

Hangover? That’s for the weak. Not for a team led by Bo Nix, a remarkably strong-willed rookie quarterback. The Broncos bounced back from their devastating loss last week at Kansas City to whip the Atlanta Falcons, 38-6 in an NFL cross-conference game played on a spectacular mid-November Sunday afternoon at Empower Field at Mile High.

Coming off a blocked, close-range feld goal on the final play that turned 17-16 victory into 16-14 defeat, the Broncos could have gone either way Sunday against Atlanta.

Let that excruciating setback linger to the point the team lost momentum.

Or play inspired from knowing they had outplayed the two-time defending and then undefeated Chiefs, and deserved to win.

“It still gets back to the players, the makeup,'' said Broncos' head coach Sean Payton. ""It gets back to the things we keep talking about: The grit, the toughness. It’s a team that’s different than a year ago in that it has that. Their response was really good.”

Nix said it took no time at all to move on from last week's heartbreak.

""At the end of the game, you could have lined us all up and we could have played another four-quarter game against another team,'' Nix said about the 16-14 loss to Kansas City last week. ""We wanted to go right back into the fire. When you lose a game like that you feel like, man, that one was stolen from us but I want to get right back on the field and go out there and play a game,

""That's how we felt this week. We had a great week of practice. Our preparation was phenomenal. Offense, defense, special teams we prepared like crazy. We fixed our mistakes that we wanted fixed. We came out and played with great effort, great intensity, great love for the guys around you.

The more Nix spoke as he answered the question, the more you could sense his intensity. He is the leader of his team and his personality and uber focus on winning a football game means he is leading the proper way.

""He's a special dude,'' said left tackle Garett Bolles. ""He's relentless, he's smart, he's disciplined. That's what you want as a quarterback. And when you that type of guy back there and us up five up front giving him time to throw the ball, he's unbelievable. He can deliver the rock to our playmakers. We go as far as he's playing. If he keeps playing like that, we're a tough team to beat.""

Read more: https://www.9news.com/article/sports/nfl/denver-broncos/mike-klis/denver-broncos-versus-atlanta-falcons-nfl-game-story/73-0ba6d37c-6f28-48af-9332-c6eadca6281c

More local videos here: https://bit.ly/2Pa0d1l
Subscribe to NEXT: http://bit.ly/2eP1GwI

Stay connected:
9NEWS Website: http://www.9news.com/
Facebook: https://www.facebook.com/ilike9news
Twitter: https://twitter.com/9NEWS
Instagram: https://www.instagram.com/9newsdenver/
Download the 9NEWS App: https://www.9news.com/appredirect/
Sign up for the 9NEWSLETTER: https://www.9news.com/email

9NEWS (KUSA) is located in Denver, Colorado.",2024-11-18T01:42:59.000Z,14.0,0.0,0.0,583.0,True,0.9925,positive
FOX 5 Atlanta,Uber and Lyft customers at Atlanta's airport are complaining that the ride-share experience needs to improve. https://t.co/PH2sfC0Z9E,2024-11-14T16:50:03.000Z,0.0,0.0,0.0,1258.0,True,0.2732,positive
FOX 5 Atlanta,Uber and Lyft customers at Atlanta's airport are complaining that the ride-share experience needs to improve. https://t.co/ua1vf67n8f,2024-11-14T07:10:03.000Z,0.0,0.0,1.0,487.0,True,0.2732,positive
FOX 5 Atlanta,Have you ever taken an Uber or Lyft from Atlanta's airport? Customers who spoke to this city council member said the last thing they want to do after an exhaustive flight is walk to the rideshare zone.,2024-11-14T04:10:04.000Z,10.0,3.0,2.0,0.0,True,-0.0516,negative
FOX 5 Atlanta,Have you ever taken an Uber or Lyft from Atlanta's airport? Customers who spoke to this city council member said the last thing they want to do after an exhaustive flight is walk to the rideshare zone.,2024-11-14T04:10:04.000Z,6.0,3.0,2.0,0.0,True,-0.0516,negative
FOX 5 Atlanta,Uber and Lyft customers at Atlanta's airport are complaining that the ride-share experience needs to improve. https://t.co/HwEe7MHQa7,2024-11-13T22:50:03.000Z,1.0,0.0,2.0,1711.0,True,0.2732,positive
GaCharityCare,"Patients Are Relying on Lyft, Uber To Travel Far Distances to Medical Care https://t.co/aZVg0HVenq via @kffhealthnews",2024-11-12T15:31:12.000Z,0.0,0.0,0.0,10.0,True,0.4939,positive
Creative Loafing Atlanta,"Nov. 17
CRITIC’S PICK

Dinner and a concert, anyone? An adventurous evening of food and music awaits at The Supermarket, the uber-hip multi-use arts facility in Poncey-Highland, this Sunday. The program includes a specially prepared Korean BBQ menu accompanied by deliciously cool music from a trio of Atlanta musicians -- Deisha Oliver, Colin Bragg and Priscilla Smith – performing for 30+ friends you never knew you had. Reserve your seat ($65 per) before Nov 13.

",2024-11-11T18:08:13.000Z,0.0,0.0,0.0,0.0,True,0.8979,positive
Creative Loafing Atlanta,"Nov. 17
CRITIC’S PICK

Dinner and a concert, anyone? An adventurous evening of food and music awaits at The Supermarket, the uber-hip multi-use arts facility in Poncey-Highland, this Sunday. The program includes a specially prepared Korean BBQ menu accompanied by deliciously cool music from a trio of Atlanta musicians -- Deisha Oliver, Colin Bragg and Priscilla Smith – performing for 30+ friends you never knew you had. Reserve your seat ($65 per) before Nov 13.

",2024-11-11T18:08:13.000Z,0.0,0.0,0.0,0.0,True,0.8979,positive
The Atlanta Journal-Constitution,Atlanta will be the first city where the two companies will deploy the vehicles equipped with May Mobility’s autonomous technology.,2024-11-11T02:30:01.000Z,17.0,0.0,5.0,0.0,True,0.0,neutral
The Atlanta Journal-Constitution,Atlanta will be the first city where the two companies will deploy the vehicles equipped with May Mobility’s autonomous technology.,2024-11-11T02:30:01.000Z,15.0,0.0,7.0,0.0,True,0.0,neutral
Atlanta Journal-Constitution,"Lyft will bring autonomous vehicles to Atlanta next year, joining Uber https://t.co/MHBasKo0Tk",2024-11-08T02:55:02.000Z,3.0,2.0,0.0,4055.0,True,0.0,neutral
The Atlanta Journal-Constitution,Atlanta will be the first city where the two companies will deploy the vehicles equipped with May Mobility’s autonomous technology.,2024-11-07T21:00:26.000Z,39.0,10.0,17.0,0.0,True,0.0,neutral
Atlanta News First ,"An Uber delivery driver was planted as a porch pirate last week, caught on camera picking up a package containing a new iPhone 16 Pro Max in Suwanee.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-10-31T03:37:20.000Z,54.0,0.0,0.0,2805.0,True,0.5849,positive
AJC Sports,"Down against Inter Miami with changes ahead, it’s last call for Atlanta United https://t.co/EOryVTtjls",2024-10-30T19:51:04.000Z,0.0,0.0,0.0,565.0,True,0.4215,positive
Hammer News (Nana Albert),"🇺🇸 Donald J. Trump Rallye 29.10.24 Atlanta, GA-Event 2 🇺🇸Georgia: Let me begin with a very simple question (Q Quote 🎉) We have 7 days leftMichelle Obama … (grumpy) - big fault!Transgender AgendaWe are almost finished with this, we are doing this together for 9 years, can you belive this ?! …Hillary … i could have locked her up (she did so many terrible things) but i dont wanna lock her up. Because she is the wife of the president of the united states … previously. We did it the right way. And then they try to do it to me. Even in this area … you have Faani!Er klärt über Korruption auf (HRC / VISA)!I am the opposite of a Nazi!Bad Hurricane response by Kamala, she is just a vesselIf we win, our enemy’s won’t laughing any longerWe are running against something far more bigger and more powerful than them (Harris Administration) …<a href=""https://rumble.com/v5ki93e-live-president-trump-in-atlanta-ga.html"">https://rumble.com/v5ki93e-live-president-trump-in-atlanta-ga.html</a>",2024-10-29T12:04:32.000Z,0.0,0.0,0.0,244.0,True,0.9602,positive
